DATE,TIME,LATITUDE,LONGITUDE,VISIBILITY,LIGHT,RDSFCOND,INJURY,FATAL_NO,TEMP_MAX,TEMP_MIN,PRECIPITATION,TEMP_AVG,Temp_Category,RAINY_DAY
2008-06-05,12:20,43.718045,-79.53779,Clear,Daylight,Dry,Unknown,0,15.9,12.5,0.8,14.2,High Temp,Rainy
2008-06-05,12:20,43.718045,-79.53779,Clear,Daylight,Dry,None,0,15.9,12.5,0.8,14.2,High Temp,Rainy
2008-06-06,07:50,43.690945,-79.47149,Clear,Daylight,Dry,Major,0,27.5,14.2,0,20.85,High Temp,Dry
2008-06-06,07:50,43.690945,-79.47149,Clear,Daylight,Dry,None,0,27.5,14.2,0,20.85,High Temp,Dry
2008-06-06,07:50,43.690945,-79.47149,Clear,Daylight,Dry,None,0,27.5,14.2,0,20.85,High Temp,Dry
2008-06-08,08:00,43.808945,-79.20269,Clear,Daylight,Dry,Unknown,0,26.9,20.6,2.9,23.75,High Temp,Rainy
2008-06-08,08:00,43.808945,-79.20269,Clear,Daylight,Dry,Minor,0,26.9,20.6,2.9,23.75,High Temp,Rainy
2008-06-08,08:00,43.808945,-79.20269,Clear,Daylight,Dry,Minor,0,26.9,20.6,2.9,23.75,High Temp,Rainy
2008-06-08,08:00,43.808945,-79.20269,Clear,Daylight,Dry,Minimal,0,26.9,20.6,2.9,23.75,High Temp,Rainy
2008-06-08,08:00,43.808945,-79.20269,Clear,Daylight,Dry,Minor,0,26.9,20.6,2.9,23.75,High Temp,Rainy
2008-06-08,08:00,43.808945,-79.20269,Clear,Daylight,Dry,Unknown,0,26.9,20.6,2.9,23.75,High Temp,Rainy
2008-06-08,08:00,43.808945,-79.20269,Clear,Daylight,Dry,Major,0,26.9,20.6,2.9,23.75,High Temp,Rainy
2008-06-08,17:20,43.721045,-79.537387,Clear,Daylight,Dry,Minimal,0,26.9,20.6,2.9,23.75,High Temp,Rainy
2008-06-08,17:20,43.721045,-79.537387,Clear,Daylight,Dry,Minimal,0,26.9,20.6,2.9,23.75,High Temp,Rainy
2008-06-08,17:20,43.721045,-79.537387,Clear,Daylight,Dry,Minimal,0,26.9,20.6,2.9,23.75,High Temp,Rainy
2008-06-08,17:20,43.721045,-79.537387,Clear,Daylight,Dry,Minimal,0,26.9,20.6,2.9,23.75,High Temp,Rainy
2008-06-08,17:20,43.721045,-79.537387,Clear,Daylight,Dry,Minimal,0,26.9,20.6,2.9,23.75,High Temp,Rainy
2008-06-08,17:20,43.721045,-79.537387,Clear,Daylight,Dry,Major,0,26.9,20.6,2.9,23.75,High Temp,Rainy
2008-06-08,21:20,43.742045,-79.59479,Other,Dusk,Other,Major,0,26.9,20.6,2.9,23.75,High Temp,Rainy
2008-06-11,20:10,43.594345,-79.53399,Clear,Dusk,Dry,Unknown,0,23.8,15.2,0,19.5,High Temp,Dry
2008-06-11,20:10,43.594345,-79.53399,Clear,Dusk,Dry,None,0,23.8,15.2,0,19.5,High Temp,Dry
2008-06-11,20:10,43.594345,-79.53399,Clear,Dusk,Dry,Fatal,26,23.8,15.2,0,19.5,High Temp,Dry
2008-06-12,08:53,43.643945,-79.40269,Clear,Daylight,Dry,None,0,20.7,13.6,0,17.15,High Temp,Dry
2008-06-12,08:53,43.643945,-79.40269,Clear,Daylight,Dry,Major,0,20.7,13.6,0,17.15,High Temp,Dry
2008-06-12,09:02,43.685345,-79.40789,Clear,Daylight,Dry,None,0,20.7,13.6,0,17.15,High Temp,Dry
2008-06-12,09:02,43.685345,-79.40789,Clear,Daylight,Dry,Major,0,20.7,13.6,0,17.15,High Temp,Dry
2008-06-12,09:45,43.668745,-79.39409,Clear,Daylight,Dry,None,0,20.7,13.6,0,17.15,High Temp,Dry
2008-06-12,09:45,43.668745,-79.39409,Clear,Daylight,Dry,Major,0,20.7,13.6,0,17.15,High Temp,Dry
2008-06-13,12:35,43.601645,-79.54519,Clear,Daylight,Dry,Minor,0,25.3,14.2,2,19.75,High Temp,Rainy
2008-06-13,12:35,43.601645,-79.54519,Clear,Daylight,Dry,Minor,0,25.3,14.2,2,19.75,High Temp,Rainy
2008-06-13,12:35,43.601645,-79.54519,Clear,Daylight,Dry,Minor,0,25.3,14.2,2,19.75,High Temp,Rainy
2008-06-13,12:35,43.601645,-79.54519,Clear,Daylight,Dry,Minimal,0,25.3,14.2,2,19.75,High Temp,Rainy
2008-06-13,12:35,43.601645,-79.54519,Clear,Daylight,Dry,Minimal,0,25.3,14.2,2,19.75,High Temp,Rainy
2008-06-13,12:35,43.601645,-79.54519,Clear,Daylight,Dry,Major,0,25.3,14.2,2,19.75,High Temp,Rainy
2008-06-13,14:00,43.655145,-79.41899,Clear,Daylight,Dry,Unknown,0,25.3,14.2,2,19.75,High Temp,Rainy
2008-06-13,14:00,43.655145,-79.41899,Clear,Daylight,Dry,None,0,25.3,14.2,2,19.75,High Temp,Rainy
2008-06-13,14:00,43.655145,-79.41899,Clear,Daylight,Dry,Major,0,25.3,14.2,2,19.75,High Temp,Rainy
2008-06-13,23:21,43.769145,-79.34659,Rain,Dark,Wet,Minimal,0,25.3,14.2,2,19.75,High Temp,Rainy
2008-06-13,23:21,43.769145,-79.34659,Rain,Dark,Wet,Major,0,25.3,14.2,2,19.75,High Temp,Rainy
2008-06-15,02:15,43.653645,-79.45139,Clear,Dark,Dry,None,0,24.3,14.2,1.1,19.25,High Temp,Rainy
2008-06-15,02:15,43.653645,-79.45139,Clear,Dark,Dry,Major,0,24.3,14.2,1.1,19.25,High Temp,Rainy
2008-06-15,18:40,43.711745,-79.56669,Rain,Dark,Wet,Minor,0,24.3,14.2,1.1,19.25,High Temp,Rainy
2008-06-15,18:40,43.711745,-79.56669,Rain,Dark,Wet,Major,0,24.3,14.2,1.1,19.25,High Temp,Rainy
2008-06-15,18:40,43.711745,-79.56669,Rain,Dark,Wet,Unknown,0,24.3,14.2,1.1,19.25,High Temp,Rainy
2008-06-16,13:55,43.738845,-79.43439,Clear,Daylight,Dry,Unknown,0,21.8,15.4,3.5,18.6,High Temp,Rainy
2008-06-16,13:55,43.738845,-79.43439,Clear,Daylight,Dry,None,0,21.8,15.4,3.5,18.6,High Temp,Rainy
2008-06-16,13:55,43.738845,-79.43439,Clear,Daylight,Dry,Major,0,21.8,15.4,3.5,18.6,High Temp,Rainy
2008-06-16,13:55,43.738845,-79.43439,Clear,Daylight,Dry,Major,0,21.8,15.4,3.5,18.6,High Temp,Rainy
2008-06-17,15:40,43.630845,-79.48189,Clear,Daylight,Dry,Unknown,0,18.1,11.9,3.0999999999999996,15,High Temp,Rainy
2008-06-17,15:40,43.630845,-79.48189,Clear,Daylight,Dry,None,0,18.1,11.9,3.0999999999999996,15,High Temp,Rainy
2008-06-17,15:40,43.630845,-79.48189,Clear,Daylight,Dry,Major,0,18.1,11.9,3.0999999999999996,15,High Temp,Rainy
2008-06-17,16:14,43.670745,-79.43319,Clear,Daylight,Dry,None,0,18.1,11.9,3.0999999999999996,15,High Temp,Rainy
2008-06-17,16:14,43.670745,-79.43319,Clear,Daylight,Dry,Major,0,18.1,11.9,3.0999999999999996,15,High Temp,Rainy
2008-06-17,16:14,43.670745,-79.43319,Clear,Daylight,Dry,None,0,18.1,11.9,3.0999999999999996,15,High Temp,Rainy
2008-06-18,09:09,43.666945,-79.49949,Clear,Daylight,Dry,Fatal,25,17.5,9.8,0.3,13.65,High Temp,Rainy
2008-06-18,09:09,43.666945,-79.49949,Clear,Daylight,Dry,Unknown,0,17.5,9.8,0.3,13.65,High Temp,Rainy
2008-06-18,09:09,43.666945,-79.49949,Clear,Daylight,Dry,None,0,17.5,9.8,0.3,13.65,High Temp,Rainy
2008-06-20,10:30,43.743045,-79.49419,Clear,Daylight,Dry,None,0,19.4,12.7,0.4,16.049999999999997,High Temp,Rainy
2008-06-20,10:30,43.743045,-79.49419,Clear,Daylight,Dry,Major,0,19.4,12.7,0.4,16.049999999999997,High Temp,Rainy
2008-06-20,15:00,43.777745,-79.26099,Clear,Daylight,Dry,Unknown,0,19.4,12.7,0.4,16.049999999999997,High Temp,Rainy
2008-06-20,15:00,43.777745,-79.26099,Clear,Daylight,Dry,Major,0,19.4,12.7,0.4,16.049999999999997,High Temp,Rainy
2008-06-24,18:38,43.653346,-79.341487,Clear,Daylight,Dry,Major,0,22.3,14.3,0,18.3,High Temp,Dry
2008-06-24,18:38,43.653346,-79.341487,Clear,Daylight,Dry,None,0,22.3,14.3,0,18.3,High Temp,Dry
2008-06-24,22:26,43.718745,-79.51839,Clear,Dark,Dry,Unknown,0,22.3,14.3,0,18.3,High Temp,Dry
2008-06-24,22:26,43.718745,-79.51839,Clear,Dark,Dry,None,0,22.3,14.3,0,18.3,High Temp,Dry
2008-06-24,22:26,43.718745,-79.51839,Clear,Dark,Dry,Fatal,27,22.3,14.3,0,18.3,High Temp,Dry
2008-06-25,07:30,43.770645,-79.18689,Clear,Daylight,Dry,Unknown,0,25,13.2,0,19.1,High Temp,Dry
2008-06-25,07:30,43.770645,-79.18689,Clear,Daylight,Dry,None,0,25,13.2,0,19.1,High Temp,Dry
2008-06-25,07:30,43.770645,-79.18689,Clear,Daylight,Dry,Major,0,25,13.2,0,19.1,High Temp,Dry
2008-06-25,18:20,43.680745,-79.39909,Clear,Daylight,Dry,None,0,25,13.2,0,19.1,High Temp,Dry
2008-06-25,18:20,43.680745,-79.39909,Clear,Daylight,Dry,Major,0,25,13.2,0,19.1,High Temp,Dry
2008-06-25,20:40,43.728245,-79.51259,Clear,Daylight,Dry,None,0,25,13.2,0,19.1,High Temp,Dry
2008-06-25,20:40,43.728245,-79.51259,Clear,Daylight,Dry,None,0,25,13.2,0,19.1,High Temp,Dry
2008-06-25,20:40,43.728245,-79.51259,Clear,Daylight,Dry,Major,0,25,13.2,0,19.1,High Temp,Dry
2008-06-26,08:15,43.710645,-79.29679,Clear,Daylight,Dry,None,0,26,17.4,4.4,21.7,High Temp,Rainy
2008-06-26,08:15,43.710645,-79.29679,Clear,Daylight,Dry,Minor,0,26,17.4,4.4,21.7,High Temp,Rainy
2008-06-26,08:15,43.710645,-79.29679,Clear,Daylight,Dry,Major,0,26,17.4,4.4,21.7,High Temp,Rainy
2008-06-27,00:53,43.636045,-79.40189,Clear,Dark,Dry,Unknown,0,24.3,17.5,1.2,20.9,High Temp,Rainy
2008-06-27,00:53,43.636045,-79.40189,Clear,Dark,Dry,None,0,24.3,17.5,1.2,20.9,High Temp,Rainy
2008-06-27,00:53,43.636045,-79.40189,Clear,Dark,Dry,Major,0,24.3,17.5,1.2,20.9,High Temp,Rainy
2008-06-27,00:53,43.636045,-79.40189,Clear,Dark,Dry,Fatal,28,24.3,17.5,1.2,20.9,High Temp,Rainy
2008-06-30,01:20,43.621145,-79.50979,Clear,Dark,Dry,Minor,0,21.1,14.5,0.5,17.8,High Temp,Rainy
2008-06-30,01:20,43.621145,-79.50979,Clear,Dark,Dry,Minor,0,21.1,14.5,0.5,17.8,High Temp,Rainy
2008-06-30,01:20,43.621145,-79.50979,Clear,Dark,Dry,Major,0,21.1,14.5,0.5,17.8,High Temp,Rainy
2008-06-30,01:20,43.621145,-79.50979,Clear,Dark,Dry,Major,0,21.1,14.5,0.5,17.8,High Temp,Rainy
2008-06-30,01:20,43.621145,-79.50979,Clear,Dark,Dry,Major,0,21.1,14.5,0.5,17.8,High Temp,Rainy
2008-06-30,10:40,43.650145,-79.43929,Clear,Daylight,Dry,None,0,21.1,14.5,0.5,17.8,High Temp,Rainy
2008-06-30,10:40,43.650145,-79.43929,Clear,Daylight,Dry,Major,0,21.1,14.5,0.5,17.8,High Temp,Rainy
2008-06-30,17:33,43.747045,-79.38899,Clear,Daylight,Dry,Unknown,0,21.1,14.5,0.5,17.8,High Temp,Rainy
2008-06-30,17:33,43.747045,-79.38899,Clear,Daylight,Dry,None,0,21.1,14.5,0.5,17.8,High Temp,Rainy
2008-06-30,17:33,43.747045,-79.38899,Clear,Daylight,Dry,None,0,21.1,14.5,0.5,17.8,High Temp,Rainy
2008-06-30,17:33,43.747045,-79.38899,Clear,Daylight,Dry,None,0,21.1,14.5,0.5,17.8,High Temp,Rainy
2008-06-30,17:33,43.747045,-79.38899,Clear,Daylight,Dry,Minor,0,21.1,14.5,0.5,17.8,High Temp,Rainy
2008-06-30,17:33,43.747045,-79.38899,Clear,Daylight,Dry,Major,0,21.1,14.5,0.5,17.8,High Temp,Rainy
2008-07-04,13:02,43.745445,-79.25199,Clear,Daylight,Dry,Minor,0,21.1,12.9,0,17,High Temp,Dry
2008-07-04,13:02,43.745445,-79.25199,Clear,Daylight,Dry,Unknown,0,21.1,12.9,0,17,High Temp,Dry
2008-07-04,13:02,43.745445,-79.25199,Clear,Daylight,Dry,Major,0,21.1,12.9,0,17,High Temp,Dry
2008-07-04,13:02,43.745445,-79.25199,Clear,Daylight,Dry,Major,0,21.1,12.9,0,17,High Temp,Dry
2008-07-04,13:45,43.737945,-79.24239,Clear,Daylight,Dry,Minor,0,21.1,12.9,0,17,High Temp,Dry
2008-07-04,13:45,43.737945,-79.24239,Clear,Daylight,Dry,Fatal,29,21.1,12.9,0,17,High Temp,Dry
2008-07-04,17:50,43.691845,-79.46579,Clear,Daylight,Dry,None,0,21.1,12.9,0,17,High Temp,Dry
2008-07-04,17:50,43.691845,-79.46579,Clear,Daylight,Dry,Major,0,21.1,12.9,0,17,High Temp,Dry
2008-07-07,04:37,43.699845,-79.53429,Clear,Dark,Dry,Major,0,26.3,16.8,0,21.55,High Temp,Dry
2008-07-07,04:37,43.699845,-79.53429,Clear,Dark,Dry,Unknown,0,26.3,16.8,0,21.55,High Temp,Dry
2008-07-07,04:37,43.699845,-79.53429,Clear,Dark,Dry,Unknown,0,26.3,16.8,0,21.55,High Temp,Dry
2008-07-10,13:48,43.669145,-79.35709,Clear,Daylight,Dry,Unknown,0,24.2,15.6,0,19.9,High Temp,Dry
2008-07-10,13:48,43.669145,-79.35709,Clear,Daylight,Dry,None,0,24.2,15.6,0,19.9,High Temp,Dry
2008-07-10,13:48,43.669145,-79.35709,Clear,Daylight,Dry,Major,0,24.2,15.6,0,19.9,High Temp,Dry
2008-07-12,00:38,43.694745,-79.51949,Clear,Dark,Dry,Fatal,31,24.3,18.8,2.4,21.55,High Temp,Rainy
2008-07-12,00:38,43.694745,-79.51949,Clear,Dark,Dry,None,0,24.3,18.8,2.4,21.55,High Temp,Rainy
2008-07-12,00:38,43.694745,-79.51949,Clear,Dark,Dry,Unknown,0,24.3,18.8,2.4,21.55,High Temp,Rainy
2008-07-12,00:38,43.694745,-79.51949,Clear,Dark,Dry,None,0,24.3,18.8,2.4,21.55,High Temp,Rainy
2008-07-14,13:37,43.683345,-79.32359,Clear,Daylight,Dry,Unknown,0,23.4,17.3,0,20.35,High Temp,Dry
2008-07-14,13:37,43.683345,-79.32359,Clear,Daylight,Dry,None,0,23.4,17.3,0,20.35,High Temp,Dry
2008-07-14,13:37,43.683345,-79.32359,Clear,Daylight,Dry,Major,0,23.4,17.3,0,20.35,High Temp,Dry
2008-07-14,13:37,43.683345,-79.32359,Clear,Daylight,Dry,None,0,23.4,17.3,0,20.35,High Temp,Dry
2008-07-14,13:37,43.683345,-79.32359,Clear,Daylight,Dry,None,0,23.4,17.3,0,20.35,High Temp,Dry
2008-07-14,13:37,43.683345,-79.32359,Clear,Daylight,Dry,None,0,23.4,17.3,0,20.35,High Temp,Dry
2008-07-14,13:37,43.683345,-79.32359,Clear,Daylight,Dry,None,0,23.4,17.3,0,20.35,High Temp,Dry
2008-07-14,13:37,43.683345,-79.32359,Clear,Daylight,Dry,Unknown,0,23.4,17.3,0,20.35,High Temp,Dry
2008-07-14,13:37,43.683345,-79.32359,Clear,Daylight,Dry,None,0,23.4,17.3,0,20.35,High Temp,Dry
2008-07-14,13:37,43.683345,-79.32359,Clear,Daylight,Dry,Fatal,33,23.4,17.3,0,20.35,High Temp,Dry
2008-07-15,19:35,43.773445,-79.34649,Clear,Dusk,Dry,None,0,23.4,14.2,0,18.799999999999997,High Temp,Dry
2008-07-15,19:35,43.773445,-79.34649,Clear,Dusk,Dry,Major,0,23.4,14.2,0,18.799999999999997,High Temp,Dry
2008-07-15,20:00,43.697545,-79.50239,Clear,Daylight,Dry,Major,0,23.4,14.2,0,18.799999999999997,High Temp,Dry
2008-07-15,20:00,43.697545,-79.50239,Clear,Daylight,Dry,Minor,0,23.4,14.2,0,18.799999999999997,High Temp,Dry
2008-07-16,11:10,43.775945,-79.30659,Clear,Daylight,Dry,Major,0,27.7,18.9,3.2,23.299999999999997,High Temp,Rainy
2008-07-16,11:10,43.775945,-79.30659,Clear,Daylight,Dry,Unknown,0,27.7,18.9,3.2,23.299999999999997,High Temp,Rainy
2008-07-16,11:10,43.775945,-79.30659,Clear,Daylight,Dry,None,0,27.7,18.9,3.2,23.299999999999997,High Temp,Rainy
2008-07-16,16:55,43.776945,-79.41489,Clear,Daylight,Dry,Major,0,27.7,18.9,3.2,23.299999999999997,High Temp,Rainy
2008-07-16,16:55,43.776945,-79.41489,Clear,Daylight,Dry,None,0,27.7,18.9,3.2,23.299999999999997,High Temp,Rainy
2008-07-18,07:51,43.649745,-79.38799,Clear,Daylight,Dry,None,0,27.8,20.8,0.2,24.3,High Temp,Rainy
2008-07-18,07:51,43.649745,-79.38799,Clear,Daylight,Dry,Major,0,27.8,20.8,0.2,24.3,High Temp,Rainy
2008-07-18,07:51,43.649745,-79.38799,Clear,Daylight,Dry,Unknown,0,27.8,20.8,0.2,24.3,High Temp,Rainy
2008-07-18,08:00,43.671345,-79.34119,Clear,Daylight,Dry,None,0,27.8,20.8,0.2,24.3,High Temp,Rainy
2008-07-18,08:00,43.671345,-79.34119,Clear,Daylight,Dry,Major,0,27.8,20.8,0.2,24.3,High Temp,Rainy
2008-07-21,03:05,43.797945,-79.42009,Clear,Dark,Dry,Minor,0,23.1,17.1,1,20.1,High Temp,Rainy
2008-07-21,03:05,43.797945,-79.42009,Clear,Dark,Dry,Minor,0,23.1,17.1,1,20.1,High Temp,Rainy
2008-07-21,03:05,43.797945,-79.42009,Clear,Dark,Dry,Fatal,34,23.1,17.1,1,20.1,High Temp,Rainy
2008-07-21,08:57,43.696445,-79.33539,Rain,Dark,Wet,None,0,23.1,17.1,1,20.1,High Temp,Rainy
2008-07-21,08:57,43.696445,-79.33539,Rain,Dark,Wet,None,0,23.1,17.1,1,20.1,High Temp,Rainy
2008-07-21,08:57,43.696445,-79.33539,Rain,Dark,Wet,Major,0,23.1,17.1,1,20.1,High Temp,Rainy
2008-07-21,08:57,43.696445,-79.33539,Rain,Dark,Wet,None,0,23.1,17.1,1,20.1,High Temp,Rainy
2008-07-22,21:19,43.647845,-79.37739,Clear,Daylight,Dry,Major,0,22.8,18.1,2.4,20.450000000000003,High Temp,Rainy
2008-07-22,21:19,43.647845,-79.37739,Clear,Daylight,Dry,None,0,22.8,18.1,2.4,20.450000000000003,High Temp,Rainy
2008-07-22,23:29,43.654745,-79.40699,Rain,Dark,Wet,None,0,22.8,18.1,2.4,20.450000000000003,High Temp,Rainy
2008-07-22,23:29,43.654745,-79.40699,Rain,Dark,Wet,Major,0,22.8,18.1,2.4,20.450000000000003,High Temp,Rainy
2008-07-22,23:30,43.665145,-79.41119,Rain,Dark,Wet,None,0,22.8,18.1,2.4,20.450000000000003,High Temp,Rainy
2008-07-22,23:30,43.665145,-79.41119,Rain,Dark,Wet,Major,0,22.8,18.1,2.4,20.450000000000003,High Temp,Rainy
2008-07-28,05:42,43.646345,-79.44909,Clear,Daylight,Dry,None,0,25.4,16.6,0,21,High Temp,Dry
2008-07-28,05:42,43.646345,-79.44909,Clear,Daylight,Dry,None,0,25.4,16.6,0,21,High Temp,Dry
2008-07-28,05:42,43.646345,-79.44909,Clear,Daylight,Dry,Major,0,25.4,16.6,0,21,High Temp,Dry
2008-07-28,14:07,43.689045,-79.35089,Clear,Daylight,Dry,Major,0,25.4,16.6,0,21,High Temp,Dry
2008-07-28,14:07,43.689045,-79.35089,Clear,Daylight,Dry,None,0,25.4,16.6,0,21,High Temp,Dry
2008-07-28,15:53,43.684845,-79.35189,Clear,Daylight,Dry,None,0,25.4,16.6,0,21,High Temp,Dry
2008-07-28,15:53,43.684845,-79.35189,Clear,Daylight,Dry,Major,0,25.4,16.6,0,21,High Temp,Dry
2008-07-29,07:08,43.719045,-79.50819,Clear,Daylight,Dry,Unknown,0,24.7,16.9,0,20.799999999999997,High Temp,Dry
2008-07-29,07:08,43.719045,-79.50819,Clear,Daylight,Dry,None,0,24.7,16.9,0,20.799999999999997,High Temp,Dry
2008-07-29,07:08,43.719045,-79.50819,Clear,Daylight,Dry,Major,0,24.7,16.9,0,20.799999999999997,High Temp,Dry
2008-07-29,12:35,43.711545,-79.24639,Clear,Daylight,Dry,Unknown,0,24.7,16.9,0,20.799999999999997,High Temp,Dry
2008-07-29,12:35,43.711545,-79.24639,Clear,Daylight,Dry,None,0,24.7,16.9,0,20.799999999999997,High Temp,Dry
2008-07-29,12:35,43.711545,-79.24639,Clear,Daylight,Dry,Unknown,0,24.7,16.9,0,20.799999999999997,High Temp,Dry
2008-07-29,12:35,43.711545,-79.24639,Clear,Daylight,Dry,None,0,24.7,16.9,0,20.799999999999997,High Temp,Dry
2008-07-29,12:35,43.711545,-79.24639,Clear,Daylight,Dry,None,0,24.7,16.9,0,20.799999999999997,High Temp,Dry
2008-07-29,12:35,43.711545,-79.24639,Clear,Daylight,Dry,Major,0,24.7,16.9,0,20.799999999999997,High Temp,Dry
2008-07-31,16:10,43.630345,-79.48429,Clear,Daylight,Dry,None,0,25.5,19,0.7,22.25,High Temp,Rainy
2008-07-31,16:10,43.630345,-79.48429,Clear,Daylight,Dry,Major,0,25.5,19,0.7,22.25,High Temp,Rainy
2008-07-31,22:45,43.648245,-79.37089,Clear,Dark,Dry,Unknown,0,25.5,19,0.7,22.25,High Temp,Rainy
2008-07-31,22:45,43.648245,-79.37089,Clear,Dark,Dry,None,0,25.5,19,0.7,22.25,High Temp,Rainy
2008-07-31,22:45,43.648245,-79.37089,Clear,Dark,Dry,Major,0,25.5,19,0.7,22.25,High Temp,Rainy
2008-08-01,18:15,43.658645,-79.44279,Clear,Daylight,Dry,Unknown,0,25.7,17.7,0.6000000000000001,21.7,High Temp,Rainy
2008-08-01,18:15,43.658645,-79.44279,Clear,Daylight,Dry,Major,0,25.7,17.7,0.6000000000000001,21.7,High Temp,Rainy
2008-08-01,18:15,43.658645,-79.44279,Clear,Daylight,Dry,Unknown,0,25.7,17.7,0.6000000000000001,21.7,High Temp,Rainy
2008-08-01,18:15,43.658645,-79.44279,Clear,Daylight,Dry,Minimal,0,25.7,17.7,0.6000000000000001,21.7,High Temp,Rainy
2008-08-01,21:10,43.774645,-79.17929,Clear,Dark,Dry,None,0,25.7,17.7,0.6000000000000001,21.7,High Temp,Rainy
2008-08-01,21:10,43.774645,-79.17929,Clear,Dark,Dry,None,0,25.7,17.7,0.6000000000000001,21.7,High Temp,Rainy
2008-08-01,21:10,43.774645,-79.17929,Clear,Dark,Dry,None,0,25.7,17.7,0.6000000000000001,21.7,High Temp,Rainy
2008-08-01,21:10,43.774645,-79.17929,Clear,Dark,Dry,Major,0,25.7,17.7,0.6000000000000001,21.7,High Temp,Rainy
2008-08-01,23:07,43.644045,-79.37579,Clear,Dark,Dry,Minor,0,25.7,17.7,0.6000000000000001,21.7,High Temp,Rainy
2008-08-01,23:07,43.644045,-79.37579,Clear,Dark,Dry,Minor,0,25.7,17.7,0.6000000000000001,21.7,High Temp,Rainy
2008-08-01,23:07,43.644045,-79.37579,Clear,Dark,Dry,Unknown,0,25.7,17.7,0.6000000000000001,21.7,High Temp,Rainy
2008-08-01,23:07,43.644045,-79.37579,Clear,Dark,Dry,None,0,25.7,17.7,0.6000000000000001,21.7,High Temp,Rainy
2008-08-01,23:07,43.644045,-79.37579,Clear,Dark,Dry,Major,0,25.7,17.7,0.6000000000000001,21.7,High Temp,Rainy
2008-08-02,20:07,43.709345,-79.46609,Clear,Daylight,Dry,Unknown,0,24.4,17.8,0.1,21.1,High Temp,Rainy
2008-08-02,20:07,43.709345,-79.46609,Clear,Daylight,Dry,Major,0,24.4,17.8,0.1,21.1,High Temp,Rainy
2008-08-02,20:07,43.709345,-79.46609,Clear,Daylight,Dry,None,0,24.4,17.8,0.1,21.1,High Temp,Rainy
2008-08-04,17:37,43.693645,-79.27729,Clear,Daylight,Dry,Minor,0,25.8,16.4,0,21.1,High Temp,Dry
2008-08-04,17:37,43.693645,-79.27729,Clear,Daylight,Dry,Minor,0,25.8,16.4,0,21.1,High Temp,Dry
2008-08-04,17:37,43.693645,-79.27729,Clear,Daylight,Dry,Minor,0,25.8,16.4,0,21.1,High Temp,Dry
2008-08-04,17:37,43.693645,-79.27729,Clear,Daylight,Dry,Minor,0,25.8,16.4,0,21.1,High Temp,Dry
2008-08-04,17:37,43.693645,-79.27729,Clear,Daylight,Dry,Unknown,0,25.8,16.4,0,21.1,High Temp,Dry
2008-08-04,17:37,43.693645,-79.27729,Clear,Daylight,Dry,Major,0,25.8,16.4,0,21.1,High Temp,Dry
2008-08-07,01:51,43.684345,-79.31919,Clear,Dark,Dry,Unknown,0,23.8,17.8,2.8,20.8,High Temp,Rainy
2008-08-07,01:51,43.684345,-79.31919,Clear,Dark,Dry,Major,0,23.8,17.8,2.8,20.8,High Temp,Rainy
2008-08-07,01:51,43.684345,-79.31919,Clear,Dark,Dry,Unknown,0,23.8,17.8,2.8,20.8,High Temp,Rainy
2008-08-07,01:51,43.684345,-79.31919,Clear,Dark,Dry,None,0,23.8,17.8,2.8,20.8,High Temp,Rainy
2008-08-07,03:16,43.658545,-79.44169,Clear,Dark,Dry,None,0,23.8,17.8,2.8,20.8,High Temp,Rainy
2008-08-07,03:16,43.658545,-79.44169,Clear,Dark,Dry,Minor,0,23.8,17.8,2.8,20.8,High Temp,Rainy
2008-08-07,03:16,43.658545,-79.44169,Clear,Dark,Dry,None,0,23.8,17.8,2.8,20.8,High Temp,Rainy
2008-08-07,03:16,43.658545,-79.44169,Clear,Dark,Dry,Major,0,23.8,17.8,2.8,20.8,High Temp,Rainy
2008-08-07,03:16,43.658545,-79.44169,Clear,Dark,Dry,Minor,0,23.8,17.8,2.8,20.8,High Temp,Rainy
2008-08-07,03:16,43.658545,-79.44169,Clear,Dark,Dry,None,0,23.8,17.8,2.8,20.8,High Temp,Rainy
2008-08-14,16:59,43.691245,-79.44099,Clear,Daylight,Dry,Unknown,0,22.8,15.8,0.9,19.3,High Temp,Rainy
2008-08-14,16:59,43.691245,-79.44099,Clear,Daylight,Dry,Unknown,0,22.8,15.8,0.9,19.3,High Temp,Rainy
2008-08-14,16:59,43.691245,-79.44099,Clear,Daylight,Dry,Unknown,0,22.8,15.8,0.9,19.3,High Temp,Rainy
2008-08-14,16:59,43.691245,-79.44099,Clear,Daylight,Dry,None,0,22.8,15.8,0.9,19.3,High Temp,Rainy
2008-08-14,16:59,43.691245,-79.44099,Clear,Daylight,Dry,Major,0,22.8,15.8,0.9,19.3,High Temp,Rainy
2008-08-14,20:45,43.673645,-79.46249,Clear,Dark,Dry,Major,0,22.8,15.8,0.9,19.3,High Temp,Rainy
2008-08-14,20:45,43.673645,-79.46249,Clear,Dark,Dry,None,0,22.8,15.8,0.9,19.3,High Temp,Rainy
2008-08-15,06:30,43.711345,-79.46719,Clear,Daylight,Dry,None,0,22.6,15.9,3.2,19.25,High Temp,Rainy
2008-08-15,06:30,43.711345,-79.46719,Clear,Daylight,Dry,Major,0,22.6,15.9,3.2,19.25,High Temp,Rainy
2008-08-15,07:00,43.704645,-79.40829,Clear,Daylight,Dry,None,0,22.6,15.9,3.2,19.25,High Temp,Rainy
